date,neo_id,neo_reference_id,name,absolute_magnitude_h,estimated_diameter_min_km,estimated_diameter_max_km,is_potentially_hazardous,is_sentry_object,close_approach_date,close_approach_date_full,relative_velocity_kph,relative_velocity_kps,miss_distance_km,miss_distance_lunar,miss_distance_au,orbiting_body,nasa_jpl_url
2022-04-11,3527904,3527904,(2010 LF14),23.7,0.0483676488,0.1081533507,False,False,2022-04-11,2022-Apr-11 14:47,65143.0469154618,18.0952908099,73065171.727297321,189.9916877287,0.4884105083,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3527904
2022-04-11,3355846,3355846,(2006 UR216),19.95,0.2719912773,0.6081909854,False,False,2022-04-11,2022-Apr-11 09:46,47576.7908261204,13.2157752295,21063767.644242022,54.7722077434,0.1408025906,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3355846
2022-04-11,3670729,3670729,(2014 JR25),23.3,0.058150704,0.130028927,False,False,2022-04-11,2022-Apr-11 14:56,44825.0557998715,12.4514043889,21808519.980571175,56.7087905225,0.1457809525,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3670729
2022-04-11,3634714,3634714,(2013 GK69),23.8,0.046190746,0.1032856481,False,False,2022-04-11,2022-Apr-11 04:41,51784.6798946412,14.3846333041,25284934.763744287,65.7485271889,0.1690193501,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3634714
2022-04-11,3614400,3614400,(2012 UX136),25.6,0.0201629919,0.0450858206,False,False,2022-04-11,2022-Apr-11 06:21,41401.2690246355,11.5003525068,34179521.629658744,88.8771605768,0.2284759912,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3614400
2022-04-12,3562322,3562322,(2011 GM44),19.65,0.3122877701,0.6982966825,True,False,2022-04-12,2022-Apr-12 01:41,116630.7996281584,32.3974443412,46040721.27875418,119.719890246,0.307763214,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3562322
2022-04-12,3478009,3478009,(2009 WD11),21.99,0.1063053145,0.2377059096,False,False,2022-04-12,2022-Apr-12 23:55,55805.1865627216,15.5014407119,57514122.453470467,149.5542258349,0.3844581641,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3478009
2022-04-12,2349507,2349507,349507 (2008 QY),18.5,0.5303407233,1.1858779086,True,False,2022-04-12,2022-Apr-12 05:04,61903.0517025722,17.1952921396,63700222.125767755,165.6399680485,0.4258096865,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2349507
2022-04-13,3408244,3408244,(2008 GM2),28.3,0.0058150704,0.0130028927,False,True,2022-04-13,2022-Apr-13 22:58,34473.3700248147,9.575936118,26345701.066452663,68.5068424761,0.1761101349,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3408244
2022-04-13,3878610,3878610,(2019 TQ4),20.98,0.1692602495,0.3784774237,False,False,2022-04-13,2022-Apr-13 19:17,103849.4339778089,28.8470649938,53008309.662321846,137.8377409962,0.3543386658,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3878610
2022-04-13,3774007,3774007,(2017 HZ),27.0,0.0105816886,0.023661375,False,False,2022-04-13,2022-Apr-13 03:06,51357.4314927386,14.2659531924,42006980.1694484,109.23093548,0.28079932,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3774007
2022-04-13,3702706,3702706,(2014 YS),24.5,0.0334622374,0.0748238376,False,False,2022-04-13,2022-Apr-13 14:06,36336.303196177,10.0934175545,62956801.375039259,163.7068477973,0.4208402257,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3702706
2022-04-14,54266059,54266059,(2022 FR3),22.59,0.0806408277,0.1803183724,False,False,2022-04-14,2022-Apr-14 12:09,30019.4032700195,8.3387231306,6986876.381021867,18.1680054149,0.0467043841,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54266059
2022-04-14,3892166,3892166,(2019 UP13),23.45,0.0542693946,0.1213500554,False,False,2022-04-14,2022-Apr-14 20:57,63018.3870973998,17.5051075271,64738523.839930776,168.3398685672,0.4327503048,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3892166
2022-04-14,3799799,3799799,(2018 EZ),23.9,0.04411182,0.0986370281,False,False,2022-04-14,2022-Apr-14 07:32,48834.9247378939,13.5652568716,51925298.30594234,135.021581798,0.347099182,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3799799
2022-04-14,3774733,3774733,(2017 KD5),19.98,0.2682594171,0.5998462923,False,False,2022-04-14,2022-Apr-14 05:19,91624.0224097462,25.451117336,31394433.250622324,81.6350830028,0.2098588252,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3774733
2022-04-14,3548667,3548667,(2010 TX54),21.11,0.1594244681,0.3564839479,False,False,2022-04-14,2022-Apr-14 14:10,50122.98254079,13.9230507058,68651782.833961472,178.5155331584,0.4589088256,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3548667
2022-04-15,3117430,3117430,(2002 EW8),23.84,0.0453476699,0.1014004725,False,False,2022-04-15,2022-Apr-15 08:29,76288.8942875747,21.1913595243,70284821.875752938,182.7619317686,0.4698250174,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3117430
2022-04-15,3835953,3835953,(2018 VU),25.62,0.0199781365,0.0446724713,False,False,2022-04-15,2022-Apr-15 18:02,45375.7609169204,12.6043780325,73632665.652181983,191.4673446801,0.4922039709,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3835953
2022-04-15,3753640,3753640,(2016 KR3),20.97,0.1700415193,0.3802243961,True,False,2022-04-15,2022-Apr-15 02:42,61209.1214391028,17.0025337331,19161833.701582038,49.8266005386,0.1280889474,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3753640
2022-04-15,3748496,3748496,(2016 FY13),24.18,0.038775283,0.0867041687,False,False,2022-04-15,2022-Apr-15 19:10,34672.4065492623,9.6312240415,37664582.167412127,97.9393788369,0.2517721821,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3748496
2022-04-15,3692287,3692287,(2014 TC),26.2,0.0152951935,0.0342010925,False,False,2022-04-15,2022-Apr-15 02:00,39893.3379545425,11.0814827652,31107478.191777417,80.8889124999,0.2079406491,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3692287
2022-04-15,3669052,3669052,(2014 HM4),26.9,0.0110803882,0.0247765013,False,False,2022-04-15,2022-Apr-15 17:41,37417.8197600672,10.3938388222,56147621.158749077,146.0009065019,0.3753236671,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3669052
2022-04-16,3781644,3781644,(2017 SN10),25.7,0.0192555078,0.0430566244,False,False,2022-04-16,2022-Apr-16 23:34,54508.5423920574,15.1412617756,51779580.40629866,134.642670902,0.346125118,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3781644
2022-04-16,3759353,3759353,(2016 RU33),27.5,0.008405334,0.0187948982,False,False,2022-04-16,2022-Apr-16 07:38,64885.1477747263,18.0236521596,58393271.556475523,151.8402811181,0.3903349129,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3759353
2022-04-16,3582510,3582510,(2011 UP63),23.8,0.046190746,0.1032856481,False,False,2022-04-16,2022-Apr-16 14:54,35952.5048928634,9.9868069147,27492004.484149,71.4875803,0.1837727,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3582510
2022-04-16,3825245,3825245,(2018 LX5),25.2,0.0242412481,0.0542050786,False,False,2022-04-16,2022-Apr-16 08:01,31399.108238544,8.7219745107,64978509.640571996,168.9639047012,0.4343545108,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3825245
2022-04-16,3752457,3752457,(2016 HP6),25.4,0.022108281,0.0494356193,False,False,2022-04-16,2022-Apr-16 13:55,30082.8913439031,8.3563587066,15141284.461568172,39.3719486484,0.1012132356,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3752457
2022-04-17,3459309,3459309,(2009 HM82),22.75,0.0749126183,0.1675097069,False,False,2022-04-17,2022-Apr-17 09:09,89185.9074549203,24.7738631819,72673247.044467832,188.9725642504,0.4857906536,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3459309
2022-04-17,3561034,3561034,(2011 GJ3),26.2,0.0152951935,0.0342010925,False,False,2022-04-17,2022-Apr-17 03:10,31952.9193781317,8.8758109384,15045375.112901844,39.1225551468,0.1005721212,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3561034
2022-04-17,3293923,3293923,(2005 TH50),28.0,0.0066765941,0.0149293183,False,True,2022-04-17,2022-Apr-17 03:19,40452.2364971966,11.2367323603,53072497.291287432,138.0046483704,0.3547677336,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3293923
2022-04-17,3739077,3739077,(2015 YO10),26.6,0.0127219879,0.0284472297,False,False,2022-04-17,2022-Apr-17 23:39,12709.295083583,3.5303597454,30674054.461418448,79.7618788656,0.2050433904,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3739077
2022-04-18,3989253,3989253,(2020 BD11),24.29,0.0368599699,0.0824213984,False,False,2022-04-18,2022-Apr-18 00:48,30498.4843349531,8.4718012042,37882736.806809146,98.5066473062,0.2532304558,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3989253
2022-04-18,3873140,3873140,(2019 SV8),20.53,0.208235599,0.4656289548,False,False,2022-04-18,2022-Apr-18 09:10,61397.279434156,17.0547998428,40790562.309493456,106.0678787632,0.2726680688,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3873140
2022-04-18,3824978,3824978,(2018 KS),27.9,0.0069912523,0.0156329154,False,False,2022-04-18,2022-Apr-18 17:37,19761.2711734485,5.4892419926,31683555.608608856,82.3868891432,0.2117914888,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3824978
2022-04-18,3781970,3781970,(2017 SL19),22.6,0.0802703167,0.1794898848,False,False,2022-04-18,2022-Apr-18 04:09,9719.5462395073,2.6998739554,49189999.030160172,127.9089710484,0.3288148356,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3781970
2022-04-18,3761124,3761124,(2016 TS92),20.18,0.2446554962,0.5470663205,False,False,2022-04-18,2022-Apr-18 15:40,94960.0939950515,26.3778038875,66961147.370557685,174.1193663195,0.4476076255,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3761124
2022-04-18,3747353,3747353,(2016 EE158),24.08,0.0406027058,0.0907904103,False,False,2022-04-18,2022-Apr-18 22:35,44734.0096036055,12.4261137788,60304018.8930889,156.80880583,0.40310747,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3747353
2022-04-18,3715535,3715535,(2015 GZ5),25.3,0.0231502122,0.0517654482,False,False,2022-04-18,2022-Apr-18 21:06,67972.2772170467,18.8811881158,27513650.712506307,71.5438670829,0.1839173961,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3715535
2022-04-18,3764703,3764703,(2016 WU2),27.4,0.0088014652,0.0196806745,False,False,2022-04-18,2022-Apr-18 12:07,48215.8973861446,13.3933048295,39244740.112453672,102.0482704984,0.2623348856,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3764703
2022-04-18,3616350,3616350,(2012 VK5),24.72,0.0302381333,0.0676145215,False,False,2022-04-18,2022-Apr-18 01:22,33679.4678002628,9.3554077223,41407285.527443043,107.6715468621,0.2767906089,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3616350
2022-04-19,3873155,3873155,(2019 ST9),20.61,0.2007035141,0.4487867009,False,False,2022-04-19,2022-Apr-19 07:51,94737.3012576454,26.315917016,28458662.626465422,74.0011857234,0.1902344106,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3873155
2022-04-19,3843127,3843127,(2019 NZ1),24.7,0.0305179233,0.0682401509,False,False,2022-04-19,2022-Apr-19 07:28,19887.8333545069,5.524398154,63364438.636310375,164.7668287625,0.4235651125,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3843127
2022-04-19,3841619,3841619,(2019 HH3),25.5,0.0211132445,0.0472106499,False,False,2022-04-19,2022-Apr-19 15:42,79547.4585378148,22.0965162605,46388727.841697354,120.6248132438,0.3100894942,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3841619
2022-04-19,3788019,3788019,(2017 UD5),25.9,0.0175612318,0.0392681082,False,False,2022-04-19,2022-Apr-19 01:07,26231.7616215141,7.2866004504,45233856.49023272,117.621796184,0.302369656,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3788019
2022-04-19,3759318,3759318,(2016 RT20),24.4,0.0350392641,0.0783501764,False,False,2022-04-19,2022-Apr-19 09:19,89819.4272718226,24.9498409088,69843930.877954197,181.6154809659,0.4668778431,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3759318
2022-04-19,3683469,3683469,(2014 QS295),22.05,0.1034081995,0.2312277636,False,False,2022-04-19,2022-Apr-19 13:36,40333.0240644721,11.2036177957,28773215.126373254,74.8191179738,0.1923370642,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3683469
2022-04-19,3389466,3389466,(2007 UD6),28.3,0.0058150704,0.0130028927,False,True,2022-04-19,2022-Apr-19 19:01,24599.3803168638,6.8331611991,61896025.976780387,160.9485088589,0.4137493801,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3389466
2022-04-20,3602789,3602789,(2012 HN8),20.86,0.1788771952,0.3999815682,False,False,2022-04-20,2022-Apr-20 01:57,40494.5527568926,11.2484868769,48356612.947813419,125.7419135493,0.3232439937,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3602789
2022-04-20,3671125,3671125,(2014 JG55),29.2,0.0038419789,0.008590926,False,False,2022-04-20,2022-Apr-20 02:04,62233.9887454963,17.287219096,39523630.709161767,102.7734709449,0.2641991541,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3671125
2022-04-20,3702321,3702321,(2014 YF),22.39,0.0884209093,0.1977151638,False,False,2022-04-20,2022-Apr-20 12:06,18780.5963261414,5.2168323128,29472037.386102675,76.6362685725,0.1970084025,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3702321
2022-04-20,3843896,3843896,(2019 SV),24.03,0.0415484643,0.0929051906,False,False,2022-04-20,2022-Apr-20 07:03,56837.8648919772,15.7882958033,28517564.199734771,74.1543477437,0.1906281433,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3843896
2022-04-20,54253551,54253551,(2022 EQ4),21.23,0.1508533561,0.3373183589,False,False,2022-04-20,2022-Apr-20 21:35,30737.9048841819,8.5383069123,51838818.933810397,134.7967091059,0.3465211031,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54253551
2022-04-21,3805270,3805270,(2018 HV),28.9,0.004411182,0.0098637028,False,False,2022-04-21,2022-Apr-21 10:27,28823.5063544922,8.0065295429,58712753.904591335,152.6710324745,0.3924705205,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3805270
2022-04-21,3749074,3749074,(2016 GJ3),23.4,0.0555334912,0.1241766613,False,False,2022-04-21,2022-Apr-21 14:18,37712.5765088278,10.4757156969,54594548.955256122,141.9624460134,0.3649420206,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3749074
2022-04-21,3799712,3799712,(2018 DT),27.1,0.0101054342,0.0225964377,False,False,2022-04-21,2022-Apr-21 09:28,33151.0601994125,9.2086278332,33369387.634004813,86.7705655811,0.2230605799,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3799712
2022-04-21,3156302,3156302,(2003 LN6),24.71,0.0303777061,0.0679266159,False,False,2022-04-21,2022-Apr-21 16:07,23515.305617965,6.5320293383,12239787.352699111,31.8271729417,0.0818179253,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3156302
2022-04-22,3840784,3840784,(2019 GF1),27.5,0.008405334,0.0187948982,False,False,2022-04-22,2022-Apr-22 05:51,29420.2317020921,8.1722865839,31934104.99356396,83.038393812,0.213466308,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3840784
2022-04-22,3630270,3630270,(2013 EO4),22.91,0.0695913044,0.1556108872,False,False,2022-04-22,2022-Apr-22 07:02,17432.0350016413,4.8422319449,66702655.236292801,173.4472080847,0.4458797123,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3630270
2022-04-22,3752902,3752902,(2016 JG12),22.55,0.0821400526,0.1836707413,False,False,2022-04-22,2022-Apr-22 03:21,21894.5392748505,6.0818164652,57369816.174287894,149.1789855818,0.3834935362,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3752902
2022-04-22,3639436,3639436,(2013 KJ6),19.77,0.2954982931,0.6607542706,False,False,2022-04-22,2022-Apr-22 16:42,37848.6015715303,10.5135004365,23350051.426463406,60.7172415282,0.1560854538,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3639436
2022-04-22,3751727,3751727,(2016 GW216),22.63,0.0791689667,0.1770271912,False,False,2022-04-22,2022-Apr-22 13:29,17449.5666958106,4.8471018599,15519521.612483076,40.3554803772,0.1037415948,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3751727
2022-04-22,3774009,3774009,(2017 HA1),23.29,0.0584191154,0.1306291133,False,False,2022-04-22,2022-Apr-22 12:18,35799.9941151567,9.9444428098,20012785.386306747,52.0393339509,0.1337772081,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3774009
2022-04-22,3787625,3787625,(2017 UR2),27.7,0.0076657557,0.0171411509,False,False,2022-04-22,2022-Apr-22 11:57,33548.6952232343,9.3190820065,7448395.833029157,19.3680964779,0.0497894511,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3787625
2022-04-23,3751530,3751530,(2016 GF216),24.9,0.0278326768,0.0622357573,False,False,2022-04-23,2022-Apr-23 15:18,23615.575867458,6.5598821854,27960675.31273377,72.706267119,0.186905571,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3751530
2022-04-23,3709602,3709602,(2015 BK515),20.86,0.1788771952,0.3999815682,True,False,2022-04-23,2022-Apr-23 18:33,24998.1858616979,6.9439405171,13246701.414164887,34.4454560089,0.0885487301,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3709602
2022-04-23,3170208,3170208,(2003 YG136),25.24,0.0237987955,0.0532157244,False,False,2022-04-23,2022-Apr-23 10:38,51354.265746838,14.2650738186,57063901.904187472,148.3835153584,0.3814486256,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3170208
2022-04-23,3636252,3636252,(2013 HJ19),21.5,0.1332155667,0.2978790628,False,False,2022-04-23,2022-Apr-23 12:13,50138.1387622127,13.9272607673,61077447.271123678,158.8199550466,0.4082775194,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3636252
2022-04-23,3102694,3102694,(2001 XP31),22.16,0.0983003302,0.2198062205,True,False,2022-04-23,2022-Apr-23 20:16,24710.8520888812,6.8641255802,50784837.941691611,132.0560376917,0.3394756753,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3102694
2022-04-23,3893861,3893861,(2019 XP),26.6,0.0127219879,0.0284472297,False,False,2022-04-23,2022-Apr-23 19:04,66824.1696923219,18.562269359,33783058.985201527,87.8462370169,0.2258258021,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3893861
2022-04-23,3829484,3829484,(2018 RY7),24.4,0.0350392641,0.0783501764,False,False,2022-04-23,2022-Apr-23 12:35,35739.8904576104,9.9277473493,25253078.510679054,65.6656912338,0.1688064042,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3829484
2022-04-23,3825025,3825025,(2018 KN2),25.5,0.0211132445,0.0472106499,False,False,2022-04-23,2022-Apr-23 21:21,68973.5401859498,19.1593167183,65816801.620507742,171.1437190274,0.4399581466,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3825025
2022-04-23,3638505,3638505,(2013 JX28),20.1,0.2538370294,0.5675968529,False,False,2022-04-23,2022-Apr-23 04:58,92674.0458230339,25.7427905064,69239958.993488948,180.0449702156,0.4628405404,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3638505
2022-04-24,3752771,3752771,(2016 JQ5),28.1,0.0063760979,0.0142573883,False,False,2022-04-24,2022-Apr-24 09:34,55880.3882836037,15.5223300788,28259433.090009558,73.4831282826,0.1889026434,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3752771
2022-04-24,3747988,3747988,(2016 FF1),23.8,0.046190746,0.1032856481,False,False,2022-04-24,2022-Apr-24 09:20,56838.0447645811,15.7883457679,71316813.880874673,185.4454251231,0.4767234579,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3747988
2022-04-24,3600356,3600356,(2012 EC),23.27,0.0589596608,0.1318378096,False,False,2022-04-24,2022-Apr-24 22:22,53490.0380634727,14.8583439065,59451450.863217989,154.5918694283,0.3974084047,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3600356
2022-04-24,3137738,3137738,(2002 TA60),20.92,0.1740022951,0.38908096,False,False,2022-04-24,2022-Apr-24 17:25,84025.9385275298,23.3405384799,67055063.925997743,174.3635779521,0.4482354189,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3137738
2022-04-25,3774001,3774001,(2017 HU),21.64,0.1248978541,0.2792800919,False,False,2022-04-25,2022-Apr-25 16:20,102144.1753925575,28.3733820535,34294015.237479219,89.1748788093,0.2292413337,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3774001
2022-04-25,3724242,3724242,(2015 OV),23.6,0.0506471459,0.1132504611,False,False,2022-04-25,2022-Apr-25 05:52,20766.3711554325,5.7684364321,49838251.181035432,129.5946239704,0.3331481336,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3724242
2022-04-25,3762440,3762440,(2016 UW80),23.91,0.0439091446,0.0981838322,False,False,2022-04-25,2022-Apr-25 22:30,41730.13919223,11.5917053312,30954085.921402737,80.4900459039,0.2069152851,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3762440
2022-04-25,3701880,3701880,(2014 XO7),26.8,0.0116025908,0.0259441818,False,False,2022-04-25,2022-Apr-25 11:36,85918.0423107211,23.8661228641,60316535.881509883,156.8413538101,0.4031911409,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3701880
2022-04-25,3879165,3879165,(2019 TY6),25.04,0.0260948603,0.0583498816,False,False,2022-04-25,2022-Apr-25 12:19,46568.6492730502,12.9357359092,50552004.415215091,131.4505996477,0.3379192793,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3879165
2022-04-25,3841545,3841545,(2019 HS2),26.6,0.0127219879,0.0284472297,False,False,2022-04-25,2022-Apr-25 00:01,50821.8894186491,14.1171915052,16475386.687353034,42.8410205398,0.1101311582,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3841545
2022-04-25,3843427,3843427,(2019 OV3),24.26,0.0373727432,0.0835679943,False,False,2022-04-25,2022-Apr-25 10:01,52732.6380621936,14.6479550173,59109805.740259547,153.7034881109,0.3951246481,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3843427
2022-04-25,3582138,3582138,(2011 UH20),21.1,0.160160338,0.358129403,True,False,2022-04-25,2022-Apr-25 05:11,65823.6663524462,18.2843517646,55932965.598571571,145.4427367037,0.3738887833,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3582138
2022-04-25,3841529,3841529,(2019 HO),23.98,0.0425162524,0.0950692305,False,False,2022-04-25,2022-Apr-25 15:55,29191.516665578,8.1087546293,12996220.425355947,33.7941291909,0.0868743681,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3841529
2022-04-25,3451019,3451019,(2009 EF3),21.57,0.1289896833,0.2884297004,False,False,2022-04-25,2022-Apr-25 11:01,37338.6591773921,10.3718497715,62651408.977108332,162.9127346004,0.4187988036,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3451019
2022-04-25,3840892,3840892,(2019 GA6),24.5,0.0334622374,0.0748238376,False,False,2022-04-25,2022-Apr-25 19:10,32621.1083297339,9.0614189805,13492848.298363548,35.0855128356,0.0901941204,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3840892
2022-04-26,3050517,3050517,(2000 TU28),21.05,0.1638909515,0.3664713084,True,False,2022-04-26,2022-Apr-26 17:24,55208.1643760531,15.3356012156,41541586.745959377,108.0207709119,0.2776883571,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3050517
2022-04-26,3328632,3328632,(2006 FK),21.3,0.1460679643,0.3266178974,False,False,2022-04-26,2022-Apr-26 18:48,36390.1247909899,10.1083679975,34112182.467245229,88.7020582563,0.2280258567,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3328632
2022-04-26,3445668,3445668,(2009 CC3),19.11,0.4004561582,0.8954471917,True,False,2022-04-26,2022-Apr-26 19:07,34358.4620816697,9.5440172449,13949362.908750627,36.2725897869,0.0932457321,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3445668
2022-04-26,3458748,3458748,(2009 HX51),21.07,0.1623883902,0.3631114793,False,False,2022-04-26,2022-Apr-26 10:38,28378.8190941222,7.8830053039,72235507.834433399,187.8343090553,0.4828645477,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3458748
2022-04-26,3718389,3718389,(2015 HF170),23.66,0.0492668706,0.1101640716,False,False,2022-04-26,2022-Apr-26 04:28,22250.6281209587,6.1807300336,24526615.546182704,63.7766663888,0.1639502992,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3718389
2022-04-26,3764804,3764804,(2016 WW7),26.8,0.0116025908,0.0259441818,False,False,2022-04-26,2022-Apr-26 11:33,29364.4536305034,8.1567926751,46653721.634030521,121.3138777687,0.3118608683,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3764804
